Id,SalePrice
1623,208521.61747923045
1624,199493.75636572557
1625,128157.86742850137
1626,170459.94125754715
1627,186692.161248818
1628,206564.20137520743
1629,179600.91037567033
1630,209272.72420836953
1631,189606.94569823085
1632,198232.3018522717
1633,174187.45877760553
1634,182993.77221546465
1635,175198.5525822475
1636,166969.9020671856
1637,175479.4411830557
1638,172549.13415896616
1639,176819.39095127652
1640,192588.87930143072
1641,167026.8049538434
1642,197939.21912627234
1643,188660.35954374485
1644,197233.3260729927
1645,170665.40899061476
1646,166987.1594718011
1647,153305.14937441272
1648,130648.95560381035
1649,143391.31733693642
1650,126874.77907394596
1651,137290.31280819766
1652,111625.08145037781
1653,113041.75700246726
1654,132965.4250659867
1655,138403.4114375187
1656,134988.4145034797
1657,135633.18804511495
1658,141334.28842050934
1659,132826.48125985858
1660,168735.0596826991
1661,273608.71907987003
1662,248399.40435839517
1663,263587.71627871104
1664,282789.4641044146
1665,243384.44896430592
1666,231060.33752586614
1667,258312.35186467343
1668,263783.54447186965
1669,225437.29690757525
1670,255284.84862229193
1671,222116.9287762045
1672,236002.00054115543
1673,225664.10486290525
1674,212184.09421247695
1675,197666.12136242905
1676,194037.46606306892
1677,217573.0343095699
1678,254859.85024498156
1679,237253.31187322372
1680,261901.9225997075
1681,232449.61975248522
1682,222410.14906292036
1683,187687.84366205073
1684,179973.57361444354
1685,183875.19929410002
1686,178533.1937120732
1687,170266.4975366755
1688,195432.20415882888
1689,184490.19657148005
1690,188690.14005994267
1691,187643.1368766783
1692,200922.35923975217
1693,167660.94609913614
1694,180272.68001273586
1695,163427.2477206634
1696,216765.61292347443
1697,169500.47931095428
1698,232035.26864117928
1699,226193.4922763343
1700,220892.3720995599
1701,217632.51712729497
1702,221708.37918196438
1703,227354.94521708574
1704,211731.79929935824
1705,215866.82246142376
1706,226668.60504268899
1707,213628.95746498296
1708,204732.7959524078
1709,217466.15741618653
1710,198680.71322170977
1711,226831.49974588855
1712,243000.67009398277
1713,202115.43690161037
1714,184186.0436360908
1715,185963.79260026178
1716,175057.4415951054
1717,173835.62356720914
1718,142183.17417370045
1719,183897.29159717378
1720,193993.60558270558
1721,162181.4344055651
1722,138154.46949887899
1723,158529.02722268068
1724,214390.92585336333
1725,214578.42282364948
1726,177505.74929885
1727,163532.18578862454
1728,182499.47455894193
1729,180327.87204983158
1730,155042.97864506932
1731,134778.428294515
1732,129351.71620288631
1733,125310.49797432384
1734,126882.45637992324
1735,145418.86586756466
1736,136584.4128338042
1737,204043.8145321545
1738,227413.21881604972
1739,167647.14551223812
1740,221991.83229336288
1741,209280.39882378821
1742,162614.14085423385
1743,171978.27467588824
1744,225429.19258926972
1745,176328.29809371333
1746,175191.18012720114
1747,184717.36224066193
1748,190956.52803292082
1749,149568.54059863894
1750,135949.84182365894
1751,208299.44090390502
1752,129076.74500531451
1753,137921.05955763036
1754,179704.1756122266
1755,152051.3830261854
1756,134279.69967026642
1757,129289.19711080939
1758,142122.0946982447
1759,150328.43770443156
1760,162089.52691623496
1761,155112.70652587758
1762,148550.99657253508
1763,160922.13471805782
1764,129521.46814772362
1765,123835.59093456106
1766,162674.09767791428
1767,186813.61846274324
1768,143701.6452213655
1769,156565.40997612305
1770,158479.6791110008
1771,134196.23864651262
1772,126147.85028457324
1773,138882.75876750104
1774,142488.37734175014
1775,145587.03693178747
1776,130556.06316716755
1777,116967.25503583983
1778,143204.80490774047
1779,131630.16384196078
1780,150378.19670340192
1781,126700.40644296986
1782,113045.97468716856
1783,155401.80064413045
1784,131370.9194980619
1785,121524.10838773014
1786,123389.28807060223
1787,167459.90674094597
1788,93146.81154892352
1789,105268.31042233118
1790,115645.0344959146
1791,155475.9050186476
1792,143127.05018747377
1793,127845.91089248273
1794,149767.2647843782
1795,137977.16493034584
1796,143671.8452230812
1797,113105.85879593146
1798,131459.04299745226
1799,124795.24415718984
1800,133681.18655742388
1801,122671.67143665242
1802,136743.51535464765
1803,149002.93711417305
1804,147927.848187622
1805,139196.5893756317
1806,126648.96307925282
1807,111680.94317128143
1808,131602.9049018607
1809,129848.59528837279
1810,124489.98195850929
1811,95614.60371979202
1812,98124.38217324657
1813,119575.20692998532
1814,101745.60333158518
1815,90520.12794333088
1816,116781.65376777723
1817,125281.99598376724
1818,126661.2435809181
1819,141959.72405774356
1820,93441.73327228245
1821,108635.84918770191
1822,134129.93169708567
1823,79277.0890678532
1824,120321.45614827352
1825,134655.4326548842
1826,122977.44026681416
1827,113358.47877928722
1828,117861.68403475167
1829,114103.34078987794
1830,121946.45376184201
1831,138190.15418081958
1832,95861.5469341566
1833,122378.36042849314
1834,135851.2797383761
1835,119020.61444417656
1836,102875.55544384963
1837,112612.65063600228
1838,114476.01952597812
1839,118385.14609071774
1840,142272.11563385086
1841,136997.80856516308
1842,113082.15776515691
1843,143408.0493864902
1844,144152.2861916768
1845,141748.95708276646
1846,155224.4871018091
1847,165188.58922474668
1848,89133.71578558447
1849,128759.16796747738
1850,123856.47118435586
1851,142635.49684473273
1852,127593.54617805657
1853,147644.06820271953
1854,166379.71151546226
1855,154900.27251841454
1856,200722.88992336087
1857,161599.3000438609
1858,130318.57289274628
1859,130010.1006367231
1860,148469.2475014262
1861,131176.41999074523
1862,221424.14882854905
1863,213833.47616855014
1864,213858.2964968679
1865,246211.07257936348
1866,244741.8212756917
1867,207515.25632946426
1868,231419.55833321568
1869,185950.20222797492
1870,218019.9742442483
1871,200946.17770759464
1872,186711.48058735748
1873,213504.9750029286
1874,175719.0634938748
1875,181395.83854553782
1876,193576.29573184444
1877,190807.80809198186
1878,194178.1951897267
1879,143618.12404913615
1880,141040.9323845837
1881,194951.3346053727
1882,204432.81139387065
1883,179071.1481210712
1884,186342.22092010756
1885,196141.83729573633
1886,200301.1675287439
1887,193154.3712045237
1888,208570.80493642244
1889,189579.40276510935
1890,129757.79395031584
1891,140575.82000885624
1892,111776.95729292519
1893,122718.66162688873
1894,132896.94065013702
1895,143038.01341985917
1896,124491.4878149774
1897,129308.19480983997
1898,123424.68807794058
1899,146532.58728884012
1900,154235.2097737698
1901,142999.68327129065
1902,144352.96401543455
1903,157730.3684714124
1904,142797.5139203953
1905,174096.602082259
1906,125196.04848107316
1907,175056.39934822754
1908,116750.1486069615
1909,135194.61495196284
1910,124556.3853769337
1911,194915.55705173453
1912,214532.93248470302
1913,128145.0045780993
1914,82841.90514163276
1915,246054.95481253762
1916,89483.41489781592
1917,196446.26349128463
1918,143112.44863285968
1919,154272.20899707114
1920,141912.93972984797
1921,257627.15837406678
1922,245116.04883538774
1923,199443.33748669492
1924,216229.15675851394
1925,186861.51626395693
1926,244151.01806239365
1927,145402.84346728245
1928,161481.18023763355
1929,127868.51285418725
1930,148764.67131335393
1931,148979.3712606806
1932,144675.087004722
1933,175233.81944435957
1934,180067.3908133735
1935,187079.67585039858
1936,179483.91566394627
1937,182533.02084335894
1938,174977.23670035726
1939,195996.9422535342
1940,174300.29273213877
1941,175329.13207345823
1942,174298.1720489048
1943,197800.87211249015
1944,245472.12864549397
1945,241161.7248071697
1946,129400.55619811876
1947,220876.23458158714
1948,146251.63925250314
1949,196505.17626438345
1950,163803.2532670361
1951,192456.77692009203
1952,176543.77598605322
1953,168605.41752085267
1954,176879.17730005822
1955,141131.5177478124
1956,223371.4746103963
1957,149461.3910518486
1958,221847.37017439544
1959,147605.20335782532
1960,133976.55293711726
1961,126162.33482107703
1962,113315.45476528033
1963,115274.44489523883
1964,114320.35444942398
1965,140004.195851985
1966,131332.00629514453
1967,234247.02682117998
1968,250402.60930455916
1969,242865.02126595133
1970,253857.8641944586
1971,266121.466976067
1972,241285.73513126903
1973,234877.6517585846
1974,231849.9614876662
1975,262039.85712155612
1976,213806.9956652158
1977,236915.11435148728
1978,229862.44848697545
1979,257247.78809533728
1980,206814.71718655783
1981,241275.01202484264
1982,203464.59934006917
1983,197619.0983324928
1984,172939.2657637696
1985,189031.32732755726
1986,181525.76499939593
1987,193084.7428169343
1988,181600.3359370736
1989,184397.26892315526
1990,196296.15755092274
1991,231490.1763682093
1992,195335.96531210328
1993,180808.14217887045
1994,191346.40718440103
1995,180045.18177290692
1996,215339.966882629
1997,230252.03508654147
1998,219541.8077010602
1999,224743.44652021994
2000,238676.80963571632
2001,244007.49736786596
2002,204335.8429612452
2003,218658.33550893396
2004,248780.5888728429
2005,194601.3646262614
2006,203314.97920135088
2007,205289.38594468235
2008,215965.71612068868
2009,186313.069352453
2010,190990.55596871919
2011,153364.95482055054
2012,177316.88869919837
2013,191675.053836195
2014,191159.46500942367
2015,202976.48779278077
2016,187657.0783054445
2017,177765.2769004925
2018,140034.5372318865
2019,142744.14159122136
2020,112674.5815508782
2021,123690.51538442641
2022,178864.76272482105
2023,128405.37399302222
2024,229889.37051529245
2025,233496.08781929713
2026,163891.98325630478
2027,157318.03145439172
2028,156392.56268519643
2029,156438.04362815834
2030,199931.89610208565
2031,197376.98132000357
2032,195401.5977901159
2033,198848.27302792622
2034,161800.4614069187
2035,201556.4783979582
2036,169362.47833972794
2037,169066.38251915088
2038,202173.9492408374
2039,208337.44529494407
2040,199026.54347184088
2041,212059.36368836247
2042,186917.54425482484
2043,152154.6430531564
2044,148248.6743627063
2045,163344.78616727504
2046,134366.17769521888
2047,141626.84375910516
2048,146143.94124840703
2049,134825.30690901852
2050,144640.99680810116
2051,122686.20995478798
2052,134998.65961488488
2053,149495.08216858265
2054,118965.69663194082
2055,140681.61040276394
2056,158682.4164947074
2057,138604.54058137562
2058,194238.3659414633
2059,146251.4182455018
2060,153357.12262469868
2061,149380.3132385913
2062,130555.25370674167
2063,130592.6176369783
2064,138639.09717141947
2065,127032.81782445301
2066,153367.52156579617
2067,139814.0520768194
2068,125983.95947663518
2069,103602.23204023298
2070,130608.63330065642
2071,133578.60514293416
2072,126057.41318382058
2073,144897.1196643975
2074,168570.66372228356
2075,148592.51376374488
2076,127508.33332731384
2077,147009.6740310012
2078,135445.7707042906
2079,128548.44169578586
2080,112526.35227645394
2081,119206.95936961191
2082,115552.56634391175
2083,129880.98765765614
2084,119578.23282182004
2085,128166.97785744262
2086,147882.8449436889
2087,122138.49282052164
2088,108050.78713467099
2089,102452.52984759466
2090,134657.6922693488
2091,114349.98989381798
2092,121616.45946973952
2093,99522.71701739177
2094,120825.18169379259
2095,131517.44498379366
2096,96712.5311581834
2097,117368.77252695248
2098,120256.25627076023
2099,94621.57431541727
2100,107842.56903995282
2101,112771.62232555136
2102,126332.81626985554
2103,120208.7613092942
2104,115568.65247342152
2105,138943.33147709075
2106,90340.48667180081
2107,153563.61959465308
2108,123315.58440780254
2109,119993.50218591907
2110,129264.95520581075
2111,124528.30964212226
2112,128866.73681272072
2113,126739.85677084532
2114,130630.14408635859
2115,138809.89807919424
2116,115927.05139183371
2117,137293.5024900346
2118,129377.03027400689
2119,114987.86180444826
2120,125138.24334503694
2121,106718.0379805734
2122,128301.45346801267
2123,113934.33196821006
2124,129597.26252610117
2125,127658.9269331388
2126,149536.92317541575
2127,127320.51746532386
2128,120381.07014979285
2129,101631.92979195224
2130,117405.22686789132
2131,121673.87240420366
2132,113727.90623146037
2133,124321.33750101381
2134,127679.86319767669
2135,111863.49970463758
2136,92525.63651371289
2137,125059.58250336502
2138,126924.19098997772
2139,149664.92737503006
2140,140957.76873309785
2141,148212.8393785113
2142,136063.89289797246
2143,150745.7906944186
2144,116313.02134391021
2145,148569.98198978225
2146,142948.75736590786
2147,164674.33272275803
2148,132630.59002718976
2149,145774.42253042987
2150,172187.0271260032
2151,127692.11994631027
2152,146708.1310994936
2153,141871.41125747142
2154,109767.17144956849
2155,150274.01956286267
2156,215049.96610599066
2157,199775.5080551677
2158,205094.7417742788
2159,191024.1753058062
2160,202504.83378636683
2161,204357.6786996862
2162,245205.46316557765
2163,274252.0155924984
2164,209148.70039968353
2165,172621.7468369425
2166,165760.02055320403
2167,192481.1391804539
2168,194659.07754670441
2169,190256.887925302
2170,190825.86674564725
2171,151325.91405467183
2172,143039.11636912604
2173,157711.6819088663
2174,201390.91909708572
2175,228733.85801461546
2176,215911.64824282736
2177,199191.45839828197
2178,199319.74073397758
2179,156656.55430012787
2180,174696.57735684077
2181,181278.80348758062
2182,198032.02436767105
2183,180999.2450071106
2184,133268.82245035312
2185,142302.66110467678
2186,142510.63944582338
2187,152933.17996207927
2188,153297.36351716038
2189,181016.54695802875
2190,101653.73449673587
2191,99233.16549175626
2192,100292.09344835955
2193,119487.47495346735
2194,126063.65668679324
2195,130055.07896432412
2196,113980.3111157517
2197,133443.17438770575
2198,143803.1441506952
2199,150950.95457757486
2200,142796.74371216408
2201,141360.29075760453
2202,185715.2611481935
2203,154184.69595355904
2204,155797.21226392276
2205,116430.11286307727
2206,144790.43190279018
2207,173008.39364251468
2208,190892.35637327697
2209,168152.34908782764
2210,122869.24320235629
2211,124227.4676896484
2212,127344.08548821032
2213,102414.20451731414
2214,128290.83891223083
2215,110545.52848041042
2216,125010.09767052517
2217,82702.38757546252
2218,103695.61879170888
2219,96106.5847641426
2220,99366.1405133323
2221,248003.9521517521
2222,217052.25745139163
2223,201881.77337289488
2224,186879.01293150062
2225,141126.3854718027
2226,163293.26185777324
2227,185819.72705767868
2228,218170.47039868412
2229,229962.75450137147
2230,167695.4020565382
2231,239384.1852886086
2232,179337.45183045085
2233,186598.56265387527
2234,211851.83493865674
2235,190069.99104421915
2236,210450.11041176127
2237,219036.1205568801
2238,178506.6652253153
2239,131259.08391708272
2240,167436.06103734867
2241,148536.2052833827
2242,135807.91928115994
2243,139821.98177136036
2244,121831.0708319711
2245,110455.04342613563
2246,147867.79393128556
2247,121505.48717853939
2248,142988.41712918974
2249,135601.1141534133
2250,139854.17996120304
2251,125102.02041251354
2252,151079.90206307147
2253,170429.4969976532
2254,182814.56366916615
2255,180796.99726832943
2256,173793.57230298163
2257,183061.87659578517
2258,169714.83436891282
2259,176150.7020094177
2260,143377.19062714555
2261,178381.62199973376
2262,190521.33829097514
2263,250229.28980088665
2264,287389.555196925
2265,149159.48029325707
2266,219229.34830092906
2267,240560.33722135602
2268,297639.2151230052
2269,150467.38652599053
2270,194127.34642809373
2271,173156.1521018184
2272,197874.18227117983
2273,166074.83569513977
2274,170809.17035356272
2275,154907.6570887339
2276,178361.04880793954
2277,169360.82208239665
2278,137695.82104502287
2279,147545.87354805018
2280,129951.45077724618
2281,166225.92520696452
2282,172316.03460680976
2283,116568.22828356056
2284,121709.76973118073
2285,136957.51388694768
2286,138427.54315864996
2287,254355.32458224104
2288,226353.59305120958
2289,236119.23192084118
2290,276754.5419674245
2291,247441.25898510992
2292,251931.85402529626
2293,266937.9091838818
2294,237448.53559324742
2295,284184.81897619076
2296,232164.30415292815
2297,257983.85883041096
2298,244959.13760781163
2299,231764.48481446324
2300,227722.73259766566
2301,252179.0356140459
2302,207642.2719671179
2303,206721.36764757568
2304,217897.37855012107
2305,204328.82847406375
2306,194191.65593310934
2307,204367.12156180173
2308,210947.61521853562
2309,217128.4837786288
2310,211383.0526905927
2311,195093.63810275993
2312,185478.19326059942
2313,184632.02514709363
2314,196408.17712555392
2315,201033.62553676005
2316,201010.7438409362
2317,179590.1251854098
2318,204747.98622031222
2319,203036.90803473323
2320,189082.92574827975
2321,194854.58088513528
2322,195274.25555494346
2323,183180.6490461569
2324,182887.5435724516
2325,203339.9996416432
2326,178122.26585089194
2327,192327.61551135572
2328,196372.21041638043
2329,184510.459497842
2330,180999.01159156073
2331,247734.51929035355
2332,233712.44410651206
2333,223094.72374827715
2334,216259.9706578643
2335,229241.0730946359
2336,239172.9604793089
2337,190283.1035382436
2338,219314.3067054032
2339,202274.08239057087
2340,250713.15006922823
2341,206170.36888220685
2342,198830.35619064697
2343,203573.80200829532
2344,192336.7450895244
2345,197628.34896005716
2346,195963.29730447914
2347,190821.23462632683
2348,209655.2546279581
2349,183605.9444887117
2350,230809.1937892698
2351,211558.90853961115
2352,208827.12742819043
2353,202798.0229098531
2354,155926.1372717023
2355,155955.7583749368
2356,164343.9620972561
2357,189198.8361030105
2358,187834.98613622025
2359,144240.68116799757
2360,129311.23468714289
2361,139498.9166159005
2362,213928.8728652031
2363,150579.79242914598
2364,154493.1960111925
2365,181264.40945154877
2366,199536.0621550248
2367,203282.5192167012
2368,195566.7003438348
2369,194594.04789228566
2370,157968.298325003
2371,158526.7364789763
2372,174812.16169668688
2373,207350.28010048607
2374,214976.4272153127
2375,201059.54795003834
2376,204356.8796398204
2377,207277.58509639162
2378,159564.13543638572
2379,176478.2859990603
2380,149366.95173316417
2381,164494.89764201065
2382,177204.7558541235
2383,189374.50812279107
2384,207798.1150343422
2385,158934.03817042295
2386,145795.46596978404
2387,146322.17663354691
2388,115659.14591983127
2389,136061.74896640392
2390,151224.24819514906
2391,151864.02096324702
2392,134490.16135880715
2393,167511.09555139445
2394,139254.77948911185
2395,179473.9758238828
2396,150286.1396764372
2397,175638.6015212541
2398,144809.54497280647
2399,94744.75756540886
2400,92009.66860877149
2401,129943.83526883785
2402,149711.3456601977
2403,133932.9168956121
2404,155060.04681026528
2405,154518.4824416387
2406,147298.7588701538
2407,130184.5703466556
2408,142414.3407900833
2409,140027.9453645114
2410,150057.65651130863
2411,124496.9881663128
2412,153251.02469683328
2413,135601.00440727643
2414,155459.72275907945
2415,137450.78311250353
2416,126900.49004335544
2417,133791.12709022302
2418,145188.39138486562
2419,129905.49015275792
2420,138112.6490135413
2421,147107.45106559218
2422,116838.13645567947
2423,134800.38760490157
2424,146822.26701099693
2425,164255.72415337502
2426,136195.845623592
2427,139250.01020702434
2428,172798.37293928265
2429,136671.90771193954
2430,143919.9417145314
2431,124630.11036818947
2432,152109.12827576726
2433,145983.89040547752
2434,142509.73896036865
2435,151573.41242417975
2436,125726.59571389569
2437,128888.96684876164
2438,135460.97814018087
2439,117327.87038421941
2440,112530.98227094281
2441,97875.79061612477
2442,111192.64338356028
2443,130352.16545039053
2444,140692.91001557617
2445,104129.65132039774
2446,127820.01891043813
2447,156700.92268327053
2448,125467.47661383009
2449,115991.1068316799
2450,135034.1749697895
2451,143881.0928144758
2452,161039.86974207548
2453,119391.91921710882
2454,134026.68687165983
2455,136972.1720932602
2456,118372.70960898332
2457,137087.04451940814
2458,135390.7765589866
2459,112766.61093820474
2460,130241.77486822786
2461,129319.60325195729
2462,124281.19727826773
2463,118502.34239221238
2464,147149.4319487014
2465,134293.74159492884
2466,123771.22801459342
2467,134263.30097664677
2468,95746.7740909608
2469,91377.75218552383
2470,153136.1534669753
2471,166176.8580016543
2472,126411.63227310313
2473,108860.58461284697
2474,98651.08506321543
2475,163906.89638086388
2476,120470.44706085458
2477,125567.64233222169
2478,141395.1718347672
2479,121781.47985779005
2480,161787.32208100733
2481,140785.08686141495
2482,128197.08704918611
2483,135916.59407896185
2484,133437.93202686505
2485,136472.41505907915
2486,160761.04219221947
2487,154569.968149101
2488,149574.17808183373
2489,149257.161871346
2490,152715.6143602654
2491,102433.38230735883
2492,182068.7719007366
2493,162375.86292096836
2494,136755.45175407373
2495,108378.93441290855
2496,205719.29626108962
2497,136651.289559632
2498,128274.37620968079
2499,111562.16365115973
2500,153341.00748064768
2501,133786.04474786067
2502,141194.44457833204
2503,103160.41342522322
2504,155284.86698917436
2505,210382.81161464125
2506,216572.30168122042
2507,214993.75582136732
2508,218842.30463365227
2509,194214.17442173796
2510,202595.1807904967
2511,172380.80524929974
2512,186802.56432383676
2513,200970.0296187246
2514,211443.04893187628
2515,163308.00377219424
2516,189735.4350869309
2517,168286.92470587054
2518,175777.15834673127
2519,203909.30903067315
2520,207152.84827083288
2521,186525.4540890436
2522,204062.98092688536
2523,136893.69401251158
2524,152195.47096510918
2525,144236.25322789277
2526,141303.55879173285
2527,139011.97395723546
2528,152361.39418617918
2529,144580.25786714384
2530,144168.58515065312
2531,193831.41657148086
2532,195010.275787895
2533,193471.80339897625
2534,200269.47096537214
2535,222442.28046491122
2536,223333.80990347694
2537,208018.7731958535
2538,195214.0307188259
2539,180313.04161999427
2540,190429.43842698113
2541,190652.16332671867
2542,177475.21251804798
2543,135120.71636045206
2544,135437.83543876573
2545,140254.0396084835
2546,140832.54391209033
2547,133160.44278159877
2548,145457.53089492195
2549,170412.98980765836
2550,319349.8865291037
2551,149871.07195031457
2552,131518.4116231488
2553,105844.3901541587
2554,108205.0125592023
2555,133786.11756279803
2556,117474.65546416576
2557,125722.23979461685
2558,122420.65661951948
2559,131884.0299781084
2560,153656.70285267808
2561,142822.34097498088
2562,143015.21110935629
2563,138993.7843308789
2564,154912.48398608505
2565,155832.47701789287
2566,155531.68936496103
2567,133673.28568331755
2568,163857.12651633762
2569,187149.1976986599
2570,125097.45569169516
2571,178053.41155518152
2572,143251.8453220936
2573,167970.3687320432
2574,210459.19223188478
2575,117258.74799034197
2576,125163.0467720061
2577,132550.50192405505
2578,100872.87639663766
2579,105389.95989880688
2580,110878.4193853515
2581,115061.3287769366
2582,119956.38871652407
2583,233417.8870575778
2584,148497.29761446742
2585,191146.21596970272
2586,194082.55135169695
2587,166034.92180346895
2588,143642.57812234905
2589,148637.20363201818
2590,197335.59246912342
2591,195826.4255376737
2592,202757.02468565293
2593,233875.16317833096
2594,172092.94729757356
2595,191589.4987728095
2596,219010.37640183515
2597,188387.4733941318
2598,224567.46018818347
2599,263286.51257664437
2600,141360.26445550116
2601,167152.66494184136
2602,109822.87265853853
2603,112330.91377764907
2604,112987.32465657388
2605,113281.34936431622
2606,155246.56487648096
2607,168944.93116385178
2608,172517.44735860356
2609,169293.86537227393
2610,114353.46290711379
2611,137233.13362925252
2612,157972.29770026004
2613,139543.30352872473
2614,144743.25808656486
2615,148609.07189129377
2616,163144.63185061846
2617,149305.2373932058
2618,175031.80430745063
2619,164853.63356100142
2620,186426.9484492843
2621,176554.13484120052
2622,176798.37558428844
2623,214340.60019661768
2624,246001.4537034365
2625,208834.62989840537
2626,177722.4928292607
2627,163505.48805213792
2628,289949.3645618502
2629,294355.34093219775
2630,267667.0233932593
2631,287372.5212988536
2632,267881.319510804
2633,217601.02457338228
2634,258905.42198690915
2635,161253.11531715485
2636,171440.98628314302
2637,158797.09235697764
2638,214050.91198047082
2639,172387.46630811784
2640,157114.5023307752
2641,122964.96363722504
2642,171018.68559975253
2643,115067.8371512182
2644,129708.38695574211
2645,117812.88822965948
2646,110871.54426461692
2647,114872.56908788807
2648,149480.91578787725
2649,147384.41377329934
2650,136653.78354699237
2651,138209.35970180502
2652,262821.0846547827
2653,198372.1097627294
2654,225343.89401498993
2655,251160.92605783397
2656,252293.15828477163
2657,248108.79012479333
2658,231206.79266182086
2659,227332.60894758042
2660,251635.11736341362
2661,238361.8414549386
2662,230326.02607294006
2663,226125.463314946
2664,212663.3729440016
2665,230771.79452595554
2666,230504.9238629318
2667,190284.1553453274
2668,191855.35718955487
2669,188204.96118384297
2670,220650.48962808063
2671,198222.6599208337
2672,201523.73459577007
2673,186328.25124034015
2674,180843.32372754652
2675,180559.7389766891
2676,188820.29363857355
2677,177185.78946968634
2678,210837.96164939957
2679,227430.47740168386
2680,222587.84615554474
2681,236206.88796669862
2682,241371.36423614278
2683,265444.6236971898
2684,229631.79654312466
2685,233417.08770713012
2686,228160.73517480283
2687,222070.81894661117
2688,200267.59407864025
2689,192855.4433335316
2690,240686.74938417674
2691,180299.77299883222
2692,150632.89743198984
2693,200562.98736744124
2694,151987.06131234654
2695,192259.13728874867
2696,191990.8167288781
2697,176570.56653601778
2698,188493.281539532
2699,167106.40185031976
2700,158022.8961721892
2701,171390.92954124848
2702,133663.94873608468
2703,138501.1700675355
2704,142477.96798319128
2705,126269.1448051559
2706,135886.28257268068
2707,133752.33181969117
2708,133140.00807606382
2709,109873.11677761472
2710,133429.48206579708
2711,205626.73680313374
2712,246632.5314281995
2713,163303.55389313796
2714,149115.03606210963
2715,160665.74348864207
2716,162115.62900923693
2717,192562.26850407603
2718,193712.5998891282
2719,147944.5609756747
2720,158459.25116098966
2721,134546.27008623938
2722,155322.6600129945
2723,153682.6232458669
2724,133169.0343461231
2725,140922.58646263828
2726,149150.29203749925
2727,170854.75118738247
2728,173512.00725942387
2729,146572.76677126435
2730,150331.93699227332
2731,137756.73360924944
2732,140727.7058656622
2733,146849.01535481427
